time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
1.760000000000000106e-02,5.049923320370500282e-05,5.050784625697934412e-05,-4.460147540586200112e-06,-4.460269689927996531e-06,2.206519126382399900e-05,2.206396976738670286e-05
1.779999999999999985e-02,5.048826241410800278e-05,5.049676810010141168e-05,-4.461803696306499782e-06,-4.461924864373838828e-06,2.204862970758600152e-05,2.204741802292828497e-05
1.799999999999999864e-02,5.047645031163599822e-05,5.048484053384338672e-05,-4.463451511311900074e-06,-4.463571713940553973e-06,2.203215155760499929e-05,2.203094952726113352e-05
1.820000000000000090e-02,5.046380220022600015e-05,5.047206913266525735e-05,-4.465091125080000277e-06,-4.465210377647210983e-06,2.201575541927099924e-05,2.201456289019456173e-05
1.839999999999999969e-02,5.045032371069099703e-05,5.045845979135690849e-05,-4.466722673288499765e-06,-4.466840990696569388e-06,2.199943993730899862e-05,2.199825675970098614e-05
1.859999999999999848e-02,5.043602078020800164e-05,5.044401870597113911e-05,-4.468346287745200043e-06,-4.468463684619522917e-06,2.198320379260300112e-05,2.198202982047144408e-05
1.880000000000000074e-02,5.042089961819499675e-05,5.042875235526094878e-05,-4.469962096913399797e-06,-4.470078587412547528e-06,2.196704570139999902e-05,2.196588079254119458e-05
1.899999999999999953e-02,5.040496670257799995e-05,5.041266748264030411e-05,-4.471570225690400018e-06,-4.471685823668554453e-06,2.195096441407599862e-05,2.194980842998113380e-05
1.919999999999999832e-02,5.038822876230700259e-05,5.039577107868388917e-05,-4.473170795697600080e-06,-4.473285514701530245e-06,2.193495871361200131e-05,2.193381151965136911e-05
1.940000000000000058e-02,5.037069273806499801e-05,5.037807036417565193e-05,-4.474763925492200071e-06,-4.474877778665333149e-06,2.191902741638500024e-05,2.191788888001334345e-05
1.959999999999999937e-02,5.035236581592299936e-05,5.035957277371457647e-05,-4.476349730395600390e-06,-4.476462730666946490e-06,2.190316936640999935e-05,2.190203935999720326e-05
1.980000000000000163e-02,5.033325536262199935e-05,5.034028593988126550e-05,-4.477928323006399626e-06,-4.478040482874537209e-06,2.188738344087999855e-05,2.188626183792130285e-05
2.000000000000000042e-02,5.031336893685399902e-05,5.032021767796692564e-05,-4.479499812843199921e-06,-4.479611144620568567e-06,2.187166854189100018e-05,2.187055522046099605e-05
2.019999999999999921e-02,5.029271427497000046e-05,5.029937597126387457e-05,-4.481064306870400126e-06,-4.481174822500266883e-06,2.185602360184399888e-05,2.185491844166400103e-05
2.040000000000000147e-02,5.027129925427300058e-05,5.027776895691418192e-05,-4.482621909244799970e-06,-4.482731620465689622e-06,2.184044757803300013e-05,2.183935046200977364e-05
2.060000000000000026e-02,5.024913191846300313e-05,5.025540491231153111e-05,-4.484172721640599823e-06,-4.484281639915612533e-06,2.182493945367700115e-05,2.182385026751054453e-05
2.079999999999999905e-02,5.022622042116600298e-05,5.023229224204951899e-05,-4.485716843256099880e-06,-4.485824979781485705e-06,2.180949823750999981e-05,2.180841686885181789e-05
2.100000000000000130e-02,5.020257304420000088e-05,5.020843946540816036e-05,-4.487254370864200267e-06,-4.487361736609646583e-06,2.179412296121200135e-05,2.179304930057020403e-05
2.120000000000000009e-02,5.017819818219600224e-05,5.018385520436981505e-05,-4.488785398966300147e-06,-4.488892004640000863e-06,2.177881268046899876e-05,2.177774662026666123e-05
2.139999999999999888e-02,5.015310431745000194e-05,5.015854817215326209e-05,-4.490310019780200402e-06,-4.490415875881334727e-06,2.176356647309499911e-05,2.176250790785332089e-05
2.160000000000000114e-02,5.012730001857200067e-05,5.013252716225582420e-05,-4.491828323321200254e-06,-4.491933440183455796e-06,2.174838343722899870e-05,2.174733226483211020e-05
2.179999999999999993e-02,5.010079393288399940e-05,5.010580103799054576e-05,-4.493340397614799950e-06,-4.493444785306305088e-06,2.173326269421500017e-05,2.173221881360362407e-05
2.199999999999999872e-02,5.007359476311499917e-05,5.007837872250702664e-05,-4.494846328575800357e-06,-4.494949996986198381e-06,2.171820338453699968e-05,2.171716669680468775e-05
2.220000000000000098e-02,5.004571128918899918e-05,5.005026918928206109e-05,-4.496346200185199868e-06,-4.496449158999353687e-06,2.170320466879300028e-05,2.170217507667313299e-05
2.239999999999999977e-02,5.001715231960599683e-05,5.002148145306737633e-05,-4.497840094484099993e-06,-4.497942353222815789e-06,2.168826572541300015e-05,2.168724313443851705e-05
2.259999999999999856e-02,4.998792671244900107e-05,4.999202456128083689e-05,-4.499328091739100409e-06,-4.499429659692923539e-06,2.167338575344100111e-05,2.167237006973743617e-05
2.280000000000000082e-02,4.995804333712799945e-05,4.996190758582726409e-05,-4.500810270261900417e-06,-4.500911156661441033e-06,2.165856396735999989e-05,2.165755510005226462e-05
2.299999999999999961e-02,4.992751110020200142e-05,4.993113961533548074e-05,-4.502286706903400369e-06,-4.502386920649450934e-06,2.164379960149299850e-05,2.164279746017217068e-05
2.319999999999999840e-02,4.989633891539199852e-05,4.989972974779728984e-05,-4.503757476551100268e-06,-4.503857026499131901e-06,2.162909190446199930e-05,2.162809640167536270e-05
