time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
1.300000000000000044e-01,2.344785163261800062e-05,2.327064435815460108e-05,-4.972513279543300305e-06,-4.974472949338623865e-06,1.694153387045099990e-05,1.692193717328043968e-05
1.320000000000000062e-01,2.309134612574399883e-05,2.291481330458465046e-05,-4.978001341513900098e-06,-4.979961434759588905e-06,1.688665325821900047e-05,1.686705231907079097e-05
1.340000000000000080e-01,2.274024677775800062e-05,2.256441497237342210e-05,-4.983405873989399735e-06,-4.985365946232079064e-06,1.683260792450299860e-05,1.681300720434588769e-05
1.360000000000000098e-01,2.239447382141999902e-05,2.221936768684397952e-05,-4.988728160292399863e-06,-4.990687773451226242e-06,1.677938505908800157e-05,1.675978893215440745e-05
1.380000000000000115e-01,2.205394813773999880e-05,2.187959080609816140e-05,-4.993969458754700344e-06,-4.995928185555019143e-06,1.672697208957800086e-05,1.670738481111649199e-05
1.400000000000000133e-01,2.171859164287300029e-05,2.154500473838520899e-05,-4.999131003206799749e-06,-5.001088431566412973e-06,1.667535666126699988e-05,1.665578235100255029e-05
1.419999999999999873e-01,2.138832705849399846e-05,2.121553095412054702e-05,-5.004214014575700022e-06,-5.006169740809109962e-06,1.662452652725700082e-05,1.660496925857558040e-05
1.439999999999999891e-01,2.106307830442299899e-05,2.089109199341588962e-05,-5.009219693221099749e-06,-5.011173323300390371e-06,1.657446972783800047e-05,1.655493343366277293e-05
1.459999999999999909e-01,2.074277009591400138e-05,2.057161146984942804e-05,-5.014149218136199945e-06,-5.016100370123901858e-06,1.652517448849099999e-05,1.650566296542766483e-05
1.479999999999999927e-01,2.042732802278400043e-05,2.025701407109220133e-05,-5.019003750229000421e-06,-5.020952053784861054e-06,1.647662915335599960e-05,1.645714612881807288e-05
1.499999999999999944e-01,2.011667888458299846e-05,1.994722555691207000e-05,-5.023784434233000282e-06,-5.025729528549762896e-06,1.642882234090300010e-05,1.640937138116904429e-05
1.519999999999999962e-01,1.981075062410000130e-05,1.964217275499580731e-05,-5.028492394784200414e-06,-5.030433930772374817e-06,1.638174273736400110e-05,1.636232735894292846e-05
1.539999999999999980e-01,1.950947184086300086e-05,1.934178355496190448e-05,-5.033128739952699775e-06,-5.035066379207521790e-06,1.633537925776800133e-05,1.631600287459145874e-05
1.559999999999999998e-01,1.921277222664500027e-05,1.904598690087898279e-05,-5.037694562375600276e-06,-5.039627975313975145e-06,1.628972103598099909e-05,1.627038691352692518e-05
1.580000000000000016e-01,1.892058274850700030e-05,1.875471278255574020e-05,-5.042190935168599815e-06,-5.044119803547533598e-06,1.624475731781899949e-05,1.622546863119134235e-05
1.600000000000000033e-01,1.863283503741899975e-05,1.846789222582716398e-05,-5.046618914600700407e-06,-5.048542931645240913e-06,1.620047752063599969e-05,1.618123735021426751e-05
1.620000000000000051e-01,1.834946199510199857e-05,1.818545728202658205e-05,-5.050979543029100259e-06,-5.052898410901553380e-06,1.615687123790500050e-05,1.613768255765114454e-05
1.640000000000000069e-01,1.807039716941900097e-05,1.790734101680368284e-05,-5.055273846309799659e-06,-5.057187276437139783e-06,1.611392819487000066e-05,1.609479390229528220e-05
1.660000000000000087e-01,1.779557517875100047e-05,1.763347749842338871e-05,-5.059502833652999737e-06,-5.061410547460916978e-06,1.607163832800399938e-05,1.605256119205751024e-05
1.680000000000000104e-01,1.752493192699900050e-05,1.736380178565941060e-05,-5.063667497444399699e-06,-5.065569227525825042e-06,1.602999166590699906e-05,1.601097439140843130e-05
1.700000000000000122e-01,1.725840380674400012e-05,1.709824991537814087e-05,-5.067768820086399872e-06,-5.069664304778786693e-06,1.598897848201400083e-05,1.597002361887880971e-05
1.719999999999999862e-01,1.699592854453499911e-05,1.683675888989359662e-05,-5.071807760989200299e-06,-5.073696752205229612e-06,1.594858903921700033e-05,1.592969914461438391e-05
1.739999999999999880e-01,1.673744443571200020e-05,1.657926666416105062e-05,-5.075785273754599640e-06,-5.077667527868503692e-06,1.590881394380499927e-05,1.588999138798164311e-05
1.759999999999999898e-01,1.648289100157400040e-05,1.632571213286625360e-05,-5.079702290154799810e-06,-5.081577575144479518e-06,1.586964376090100164e-05,1.585089091522188484e-05
1.779999999999999916e-01,1.623220856930800008e-05,1.607603511745778671e-05,-5.083559732104899903e-06,-5.085427822951581341e-06,1.583106936789000068e-05,1.581238843715087000e-05
1.799999999999999933e-01,1.598533829943600109e-05,1.583017635316251402e-05,-5.087358503700500182e-06,-5.089219185976470535e-06,1.579308161737999862e-05,1.577447480690196790e-05
1.819999999999999951e-01,1.574222228473699974e-05,1.558807747601733529e-05,-5.091099499466900055e-06,-5.092952564895580287e-06,1.575567165644199902e-05,1.573714101771087377e-05
1.839999999999999969e-01,1.550280344034199868e-05,1.534968100994489300e-05,-5.094783599488600179e-06,-5.096628846592659921e-06,1.571883068420400036e-05,1.570037820074008251e-05
1.859999999999999987e-01,1.526702564077699894e-05,1.511493035389630507e-05,-5.098411665367600053e-06,-5.100248904372495703e-06,1.568255000827500144e-05,1.566417762294172299e-05
1.880000000000000004e-01,1.503483345697300014e-05,1.488376976907990532e-05,-5.101984553672300004e-06,-5.103813598170936055e-06,1.564682112568099853e-05,1.562853068495732286e-05
1.900000000000000022e-01,1.480617249470799945e-05,1.465614436629158724e-05,-5.105503100806200340e-06,-5.107323774761339737e-06,1.561163566217799861e-05,1.559342891905327757e-05
1.920000000000000040e-01,1.458098900655499966e-05,1.443200009335963100e-05,-5.108968134801100410e-06,-5.110780267957569838e-06,1.557698531781299842e-05,1.555886398709097995e-05
1.940000000000000058e-01,1.435923007790800009e-05,1.421128372271435606e-05,-5.112380468952599769e-06,-5.114183898813610640e-06,1.554286198523299964e-05,1.552482767853057024e-05
1.960000000000000075e-01,1.414084381975399995e-05,1.399394283909106455e-05,-5.115740905142700106e-06,-5.117535475819928490e-06,1.550925761389700130e-05,1.549131190846739174e-05
1.980000000000000093e-01,1.392577888909599986e-05,1.377992582737286535e-05,-5.119050232179800243e-06,-5.120835795096633430e-06,1.547616434300099874e-05,1.545830871570034911e-05
2.000000000000000111e-01,1.371398460247500015e-05,1.356918186057868643e-05,-5.122309228033999987e-06,-5.124085640583532214e-06,1.544357438622100093e-05,1.542581026083135958e-05
