gamma,p,stress_error_over_Ks,pore,solid_fraction,hessian_min
0.525,0.1,6.051490533074508e-06,0.10019763764417677,0.8998023623558232,2.4838970112379073
0.5499999999999999,0.1,2.234340813714838e-05,0.09927027919436382,0.9007297208056362,2.483897461376749
0.5749999999999998,0.1,5.076693065660782e-05,0.09834198590872956,0.9016580140912704,2.4838979119441964
0.6,0.1,7.921910458773516e-05,0.09741275688710216,0.9025872431128978,2.483898362940612
-0.6,0.125,0.0017385808904698042,0.1454247137328173,0.8545752862671827,2.4839783505568036
-0.575,0.125,0.0017050087143836562,0.14454755783143802,0.855452442168562,2.4839788774129747
-0.5499999999999999,0.125,0.0016714029709192662,0.1436695248995129,0.8563304751004871,2.4839794047612815
-0.525,0.125,0.0016377636282983669,0.1427906141067553,0.8572093858932447,2.4839799326021206
-0.5,0.125,0.0016040906547159766,0.14191082462218496,0.858089175377815,2.483980460935893
-0.475,0.125,0.0015703840183408358,0.14103015561412702,0.858969844385873,2.4839809897629954
-0.44999999999999996,0.125,0.0015366436873147874,0.14014860625021164,0.8598513937497884,2.483981519083827
-0.425,0.125,0.001502869629753201,0.1392661756973741,0.8607338243026259,2.483982048898787
-0.4,0.125,0.0014690618137448241,0.13838286312185388,0.8616171368781461,2.4839825792082744
-0.375,0.125,0.001435220207351801,0.1374986676891945,0.8625013323108055,2.4839831100126877
-0.35,0.125,0.0014013447786095283,0.136613588564243,0.863386411435757,2.4839836413124283
-0.325,0.125,0.0013674354955267917,0.13572762491114954,0.8642723750888505,2.4839841731078947
-0.3,0.125,0.0013334923260856421,0.13484077589336751,0.8651592241066325,2.483984705399487
-0.275,0.125,0.0012995152382415135,0.133953040673652,0.866046959326348,2.4839852381876053
-0.25,0.125,0.0012655041999230672,0.13306441841406091,0.8669355815859391,2.4839857714726503
-0.22500000000000003,0.125,0.0012314591790322442,0.1321749082759529,0.8678250917240471,2.4839863052550233
-0.2,0.125,0.0011973801434442255,0.13128450941998848,0.8687154905800115,2.483986839535124
-0.175,0.125,0.001163267061007466,0.1303932210061286,0.8696067789938714,2.483987374313353
-0.15000000000000002,0.125,0.0011291198995436091,0.12950104219363479,0.8704989578063652,2.483987909590112
-0.125,0.125,0.0010949386268475302,0.12860797214106845,0.8713920278589316,2.483988445365803
-0.10000000000000003,0.125,0.0010607232106873222,0.127714010006291,0.872285989993709,2.4839889816408283
-0.07500000000000007,0.125,0.0010264736188041516,0.12681915494646223,0.8731808450535378,2.4839895184155867
-0.050000000000000044,0.125,0.0009921898189124809,0.12592340611804187,0.8740765938819581,2.483990055690483
-0.025000000000000022,0.125,0.0009578717786998352,0.12502676267678703,0.874973237323213,2.483990593465917
0.0,0.125,0.0009235194658268927,0.12412922377775326,0.8758707762222467,2.483991131742294
0.025000000000000022,0.125,0.0008891328479274658,0.12323078857529413,0.8767692114247059,2.4839916705200142
0.04999999999999993,0.125,0.000854711892608476,0.12233145622305985,0.8776685437769401,2.483992209799481
0.07499999999999996,0.125,0.0008202565674498786,0.12143122587399768,0.8785687741260023,2.4839927495810983
0.09999999999999998,0.125,0.0007857668400047584,0.12053009668035153,0.8794699033196485,2.4839932898652677
0.125,0.125,0.000751242677799211,0.11962806779366097,0.880371932206339,2.4839938306523934
0.1499999999999999,0.125,0.0007166840483324325,0.1187251383647614,0.8812748616352386,2.483994371942879
0.17499999999999993,0.125,0.000682090919076565,0.11782130754378362,0.8821786924562164,2.483994913737129
0.19999999999999996,0.125,0.0006474632574768358,0.11691657448015302,0.883083425519847,2.4839954560355455
0.22499999999999998,0.125,0.0006128010309514327,0.11601093832258969,0.8839890616774103,2.483995998838534
0.25,0.125,0.0005781042068915657,0.11510439821910756,0.8848956017808924,2.4839965421464982
0.2749999999999999,0.125,0.000543372752661316,0.11419695331701463,0.8858030466829854,2.4839970859598437
0.29999999999999993,0.125,0.0005086066355978231,0.11328860276291164,0.8867113972370884,2.483997630278974
0.32499999999999996,0.125,0.0004738058230110695,0.11237934570269237,0.8876206542973076,2.4839981751042948
