time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0.025,-0.037912063065438,0.57737298283364,0.61528504589908,0.9999810433913,0.99993215482511,0.99997587800904,0.99996929478317,6.9705335274287e-05,4.4218836981937e-21,6.2141888335509e-06,2.9833212281342e-06,0.0099989906842269,-2.410084488259e-05,2.4149464770622e-05,-2.88731705549e-06,-4.9215267742006e-06,-4.6999796092923e-06,0.9000334282302,0.89999535106784,2.5,2.5,-3.5333469271383e-06,-9.9999999999999e-05
0.0275,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998091726411,0.99993234616479,0.99997599162185,0.99996939435365,6.8945594421058e-05,4.3456920433426e-21,6.1776785024029e-06,2.9761837860126e-06,0.0099989344792697,-2.2481982906483e-05,2.2541479865875e-05,-2.9145696479108e-06,-4.9332344558067e-06,-4.6355265264181e-06,0.90003334562594,0.89999556683737,2.5,2.5,-3.5763156490558e-06,-9.9999999999998e-05
0.03,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998075027596,0.99993253723356,0.999976100525,0.9999694915972,6.8124707117072e-05,4.2733153381348e-21,6.1611458752449e-06,2.970821220507e-06,0.0099988816567553,-2.1129005750572e-05,2.1195093254726e-05,-2.9426848562418e-06,-4.9437744456168e-06,-4.5749503871832e-06,0.90003326117117,0.89999581514358,2.5,2.5,-3.6166997418794e-06,-0.0001
0.0325,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998054582542,0.99993272635479,0.99997620557554,0.99996958630596,6.7245627445833e-05,4.2042800538559e-21,6.1446836408086e-06,2.9670399029534e-06,0.0099988317180747,-1.9975472221475e-05,2.0045552762573e-05,-2.9716743698084e-06,-4.9533951694756e-06,-4.5176801419998e-06,0.90003317618793,0.89999609369911,2.5,2.5,-3.6548799053316e-06,-9.9999999999999e-05
0.035,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998030785644,0.99993291259184,0.99997630737168,0.99996967843246,6.6313579745929e-05,4.1382081619404e-21,6.1283955999831e-06,2.9646542451419e-06,0.0099987842777811,-1.8976117463234e-05,1.9048541198959e-05,-3.0014786933425e-06,-4.9622713887013e-06,-4.4632742529026e-06,0.90003309147658,0.89999639949282,2.5,2.5,-3.6911504980641e-06,-0.0001
0.0375,-0.037912063065438,0.57737298283364,0.61528504589908,0.99998004055327,0.99993309542746,0.99997640633263,0.99996976801027,6.5335086150504e-05,4.0747915817119e-21,6.1123436614109e-06,2.9634886250331e-06,0.0099987390307415,-1.8098815824047e-05,1.8172496149254e-05,-3.0319953074157e-06,-4.970530943245e-06,-4.4113831156632e-06,0.90003300753288,0.89999672913613,2.5,2.5,-3.7257445895601e-06,-0.00010000000000001
0.04,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997974810088,0.99993327458972,0.9999765027538,0.99996985511282,6.4317234487557e-05,4.013775268615e-21,6.0965644730225e-06,2.9633796271655e-06,0.0099986957307335,-1.7320003199971e-05,1.7394203714063e-05,-3.0630992190905e-06,-4.9782703169251e-06,-4.3617245720657e-06,0.9000329246677,0.89999707912848,2.5,2.5,-3.7588502852875e-06,-9.9999999999991e-05
0.0425,-0.037912063065438,0.57737298283364,0.61528504589908,0.9999794345159,0.99993344995328,0.99997659684546,0.99996993983157,6.3267162958057e-05,3.9549454363916e-21,6.0810790599369e-06,2.9641776582245e-06,0.0099986541759302,-1.6621921335655e-05,1.6696131468383e-05,-3.0946572768543e-06,-4.985564202283e-06,-4.314067302449e-06,0.90003284307617,0.89999744604408,2.5,2.5,-3.7906217983679e-06,-9.9999999999988e-05
0.045,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997910353967,0.99993362148134,0.99997668875951,0.99997002226408,6.21917220938e-05,3.8981210355442e-21,6.0658986066891e-06,2.9657477241967e-06,0.0099986141987231,-1.5990882815824e-05,1.6064742107364e-05,-3.1265376316721e-06,-4.9924716451591e-06,-4.2682191795772e-06,0.90003276287922,0.89999782665244,2.5,2.5,-3.8211872136164e-06,-0.00010000000000002
0.0475,-0.037912063065438,0.57737298283364,0.61528504589908,0.9999787585798,0.99993378919066,0.99997677860821,0.99997010250763,6.1097271806696e-05,3.8431474015979e-21,6.0510280213044e-06,2.9679694607464e-06,0.0099985756583802,-1.5416137159098e-05,1.5489387550022e-05,-3.1586155939235e-06,-4.9990401417628e-06,-4.224018865206e-06,0.90003268414932,0.89999821798771,2.5,2.5,-3.8506540898639e-06,-9.9999999999997e-05
0.05,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997840268698,0.99993395313011,0.99997686647697,0.99997018065589,5.9989575756117e-05,3.7898914050777e-21,6.0364681791752e-06,2.9707366055511e-06,0.0099985384356157,-1.4889105803177e-05,1.4961560696552e-05,-3.1907769248256e-06,-5.0053084589514e-06,-4.1813295943482e-06,0.90003260692679,0.89999861738113,2.5,2.5,-3.8791136037659e-06,-0.00010000000000001
0.0525,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997803855566,0.99993411336727,0.9999769524332,0.99997025679729,5.8873762393167e-05,3.7382376744954e-21,6.0222173589841e-06,2.9739561045171e-06,0.0099985024284871,-1.4402851449097e-05,1.4474375147676e-05,-3.2229193729203e-06,-5.0113086304216e-06,-4.1400344772786e-06,0.90003253123039,0.89999902246831,2.5,2.5,-3.9066436818135e-06,-9.9999999999998e-05
0.055,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997766853995,0.99993426998013,0.99997703653224,0.99997033101437,5.7754329391836e-05,3.6880856060487e-21,6.0082721733767e-06,2.9775470117902e-06,0.0099984675492352,-1.3951700770653e-05,1.4022194510615e-05,-3.2549530589286e-06,-5.0170674047616e-06,-4.1000328806896e-06,0.90003245706422,0.89999943118035,2.5,2.5,-3.9333114128761e-06,-9.9999999999996e-05
0.0575,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997729467814,0.99993442305181,0.99997711882142,0.99997040338375,5.6635174587936e-05,3.6393469633911e-21,5.9946281773472e-06,2.9814393025622e-06,0.0099984337218099,-1.3530970117594e-05,1.3600362394517e-05,-3.2868001413948e-06,-5.0226073193494e-06,-4.0612375936198e-06,0.90003238442242,0.89999984172536,2.5,2.5,-3.9591749375864e-06,-0.00010000000000001
0.06,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997691872153,0.99993457266735,0.99997719934277,0.99997047397634,5.5519641664284e-05,3.5919439287763e-21,5.9812802691028e-06,2.9855726809128e-06,0.0099984008799049,-1.3136762003261e-05,1.3205001748151e-05,-3.3183940632755e-06,-5.0279475126021e-06,-4.0235725757503e-06,0.90003231329227,0.90000025256494,2.5,2.5,-3.9842849494976e-06,-9.9999999999996e-05
0.0625,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997654216462,0.99993471891167,0.99997727813478,0.99997054285769,5.4410572676444e-05,3.5458075053332e-21,5.9682229550369e-06,2.9898954353321e-06,0.0099983689653767,-1.276581127654e-05,1.2832862958548e-05,-3.3496785816555e-06,-5.0331043493788e-06,-3.9869711459065e-06,0.90003224365632,0.90000066238869,2.5,2.5,-4.0086859027298e-06,-9.9999999999988e-05
0.065,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997616627466,0.99993486186841,0.99997735523361,0.99997061008848,5.3310362303076e-05,3.5008761968248e-21,5.9554505253631e-06,2.9943633729962e-06,0.0099983379269595,-1.2415366860582e-05,1.2481206913702e-05,-3.3806067124859e-06,-5.038091910148e-06,-3.9513745091276e-06,0.90003217549391,0.90000107008856,2.5,2.5,-4.0324169939157e-06,-0.00010000000000001
0.0675,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997579211964,0.99993500161925,0.9999774306738,0.99997067572498,5.2221010663845e-05,3.4570949093733e-21,5.942957170515e-06,2.9989388481548e-06,0.009998307719211,-1.2083099427746e-05,1.2147713601346e-05,-3.4111396732352e-06,-5.0429223790436e-06,-3.9167305481358e-06,0.90003210878218,0.90000147473445,2.5,2.5,-4.0555129679091e-06,-0.00010000000000002
0.07,-0.037912063065438,0.57737298283364,0.61528504589908,0.99997542059397,0.9999351382435,0.99997750448883,0.99997073981949,5.1144172882121e-05,3.4144140327264e-21,5.9307370581372e-06,3.0035898900185e-06,0.0099982783016402,-1.1767028322389e-05,1.1830409686405e-05,-3.4412458728223e-06,-5.0476063554725e-06,-3.8829928240432e-06,0.90003204349678,0.90000187555148,2.5,2.5,-4.0780047839679e-06,-9.9999999999996e-05
